session_key,session_date,user_pseudo_id,ga_session_id,ga_session_number,channel_group,source,medium,device_category,country,session_start_ts,session_end_ts,session_duration_seconds,event_count,page_view_events,total_product_views,total_add_to_cart_events,total_begin_checkout_events,total_purchase_events,transaction_count,purchase_revenue_usd,session_engaged_flag,returning_user_flag,bounce_like_session,reached_product_view,reached_add_to_cart,reached_begin_checkout,reached_purchase,converted,funnel_stage
8115681.4031671085.5313915469,2020-12-06,8115681.403167109,5313915469,1,Organic Search,google,organic,desktop,United States,2020-12-06 08:59:57.085792+00:00,2020-12-06 08:59:58.353836+00:00,1.268044,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
1563548.2580176573.6699548921,2020-12-06,1563548.258017657,6699548921,1,Organic Search,google,organic,mobile,France,2020-12-06 00:28:03.414308+00:00,2020-12-06 00:28:08.888454+00:00,5.474146,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
73101494.7491840286.3124449746,2020-12-06,73101494.74918403,3124449746,1,Organic Search,google,organic,mobile,United States,2020-12-06 15:43:38.089659+00:00,2020-12-06 15:43:54.665289+00:00,16.57563,10,3,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
870351664.1106345726.9129528321,2020-12-06,870351664.1106346,9129528321,1,Organic Search,google,organic,mobile,Canada,2020-12-06 06:26:46.063425+00:00,2020-12-06 06:40:00.307087+00:00,794.243662,39,11,8,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
12224945.8920346630.2672776973,2020-12-06,12224945.892034665,2672776973,1,Organic Search,google,organic,tablet,United States,2020-12-06 15:07:15.346267+00:00,2020-12-06 15:07:26.035817+00:00,10.68955,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4995411.4804586920.49822478,2020-12-06,4995411.480458692,49822478,1,Organic Search,google,organic,tablet,Saudi Arabia,2020-12-06 00:05:06.607229+00:00,2020-12-06 00:05:09.902885+00:00,3.295656,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
87108167.9590790944.5292833844,2020-12-06,87108167.95907909,5292833844,1,Organic Search,google,organic,tablet,Taiwan,2020-12-06 06:38:52.632290+00:00,2020-12-06 06:43:17.950270+00:00,265.31798,5,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
26105642.9980893113.7715918463,2020-12-06,26105642.998089314,7715918463,6,Other,(direct),(none),desktop,United States,2020-12-06 00:51:45.936555+00:00,2020-12-06 01:04:41.303942+00:00,775.367387,14,4,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
3040270.8284831167.1202092424,2020-12-06,3040270.828483117,1202092424,1,Other,(direct),(none),desktop,Norway,2020-12-06 14:53:05.991484+00:00,2020-12-06 14:53:11.040414+00:00,5.04893,4,1,1,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
48028670.1890447028.228883068,2020-12-06,48028670.18904471,228883068,4,Other,(data deleted),(data deleted),desktop,United States,2020-12-06 05:10:00.734916+00:00,2020-12-06 05:23:22.324363+00:00,801.589447,37,14,4,2,0,0,1,0.0,0,1,0,1,1,0,1,1,purchase
32190182.0699794389.3497454962,2020-12-06,32190182.06997944,3497454962,3,Other,(data deleted),(data deleted),mobile,United States,2020-12-06 09:27:20.764370+00:00,2020-12-06 09:53:29.884814+00:00,1569.120444,144,40,9,4,12,0,1,0.0,0,1,0,1,1,1,1,1,purchase
34353141.6710057435.8591406991,2020-12-06,34353141.67100574,8591406991,1,Other,(direct),(none),mobile,Canada,2020-12-06 17:32:11.642851+00:00,2020-12-06 17:32:11.642851+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
56394705.6565894091.3137266164,2020-12-06,56394705.65658941,3137266164,1,Other,(direct),(none),mobile,Italy,2020-12-06 18:33:39.084924+00:00,2020-12-06 18:34:03.485101+00:00,24.400177,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
5820760.6664673780.4360186092,2020-12-06,5820760.666467378,4360186092,1,Other,(direct),(none),mobile,Singapore,2020-12-06 08:44:12.747135+00:00,2020-12-06 08:44:12.747135+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
68787498.8494338069.2824236369,2020-12-06,68787498.84943381,2824236369,1,Other,(direct),(none),mobile,United States,2020-12-06 02:28:18.509626+00:00,2020-12-06 02:28:18.726489+00:00,0.216863,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
26203914.1686516535.8884973153,2020-12-06,26203914.16865165,8884973153,1,Other,(direct),(none),tablet,Colombia,2020-12-06 12:27:01.018210+00:00,2020-12-06 12:28:29.596055+00:00,88.577845,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3241330.5787876822.581524127,2020-12-06,3241330.5787876826,581524127,2,Other,(data deleted),(data deleted),tablet,Japan,2020-12-06 19:43:17.143466+00:00,2020-12-06 19:43:17.143466+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
33525168.8296564995.2355158304,2020-12-06,33525168.8296565,2355158304,1,Other,(direct),(none),tablet,United States,2020-12-06 00:54:40.364926+00:00,2020-12-06 00:54:49.316595+00:00,8.951669,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4328955.1430765677.9072720004,2020-12-06,4328955.143076568,9072720004,1,Other,(direct),(none),tablet,United States,2020-12-06 05:23:56.057252+00:00,2020-12-06 05:24:10.480358+00:00,14.423106,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
5547088.4766323170.9686112969,2020-12-06,5547088.476632317,9686112969,1,Other,(direct),(none),tablet,United Kingdom,2020-12-06 10:45:42.074236+00:00,2020-12-06 10:45:47.670439+00:00,5.596203,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
68579579.9736217202.8728332779,2020-12-06,68579579.97362173,8728332779,1,Other,(direct),(none),tablet,United States,2020-12-06 17:18:08.200484+00:00,2020-12-06 17:22:57.208598+00:00,289.008114,12,3,3,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
11222398.6486751844.2838930839,2020-12-06,11222398.648675185,2838930839,1,Paid Search,google,cpc,desktop,United States,2020-12-06 19:28:56.415977+00:00,2020-12-06 19:32:42.030585+00:00,225.614608,12,3,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
26605914.6828798770.2260087284,2020-12-06,26605914.682879876,2260087284,2,Paid Search,google,cpc,desktop,United States,2020-12-06 04:35:49.526968+00:00,2020-12-06 04:35:54.424080+00:00,4.897112,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
32203553.0482492990.8293036289,2020-12-06,32203553.0482493,8293036289,1,Paid Search,google,cpc,desktop,Poland,2020-12-06 00:23:39.782928+00:00,2020-12-06 00:23:54.864637+00:00,15.081709,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
49932969.8808420576.4475611729,2020-12-06,49932969.88084205,4475611729,1,Paid Search,google,cpc,desktop,United States,2020-12-06 20:38:52.655176+00:00,2020-12-06 20:41:31.750097+00:00,159.094921,37,10,5,2,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
6473393.9025258783.7672385287,2020-12-06,6473393.9025258785,7672385287,1,Paid Search,google,cpc,desktop,Unknown,2020-12-06 16:33:03.033337+00:00,2020-12-06 16:33:27.141255+00:00,24.107918,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
6585226.0128818526.9624743043,2020-12-06,6585226.012881853,9624743043,1,Paid Search,google,cpc,desktop,United States,2020-12-06 17:19:33.277127+00:00,2020-12-06 17:19:40.952247+00:00,7.67512,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2240322.2045692439.7743068808,2020-12-06,2240322.204569244,7743068808,4,Paid Search,google,cpc,mobile,Philippines,2020-12-06 02:34:24.068464+00:00,2020-12-06 02:34:24.068464+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
24691258.8380685764.1791383556,2020-12-06,24691258.838068575,1791383556,1,Paid Search,google,cpc,mobile,India,2020-12-06 01:22:45.503094+00:00,2020-12-06 01:33:54.733874+00:00,669.23078,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
33939507.8923654306.9938129790,2020-12-06,33939507.89236543,9938129790,1,Paid Search,google,cpc,mobile,India,2020-12-06 22:59:32.086729+00:00,2020-12-06 23:01:31.137329+00:00,119.0506,10,3,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
35759921.5944421016.5926590113,2020-12-06,35759921.5944421,5926590113,1,Paid Search,google,cpc,mobile,Canada,2020-12-06 23:03:43.179470+00:00,2020-12-06 23:03:48.579842+00:00,5.400372,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
3755393.5872091283.3643593422,2020-12-06,3755393.587209128,3643593422,1,Paid Search,google,cpc,mobile,United States,2020-12-06 07:28:13.033349+00:00,2020-12-06 07:28:22.255345+00:00,9.221996,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
66609629.5929802027.8695422882,2020-12-06,66609629.5929802,8695422882,2,Paid Search,google,cpc,mobile,France,2020-12-06 22:34:14.382018+00:00,2020-12-06 22:34:14.382018+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
76326927.8015668323.4369665318,2020-12-06,76326927.80156684,4369665318,6,Paid Search,google,cpc,mobile,United States,2020-12-06 12:14:40.344987+00:00,2020-12-06 12:15:06.698006+00:00,26.353019,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
77543599.0177121501.6282453215,2020-12-06,77543599.01771215,6282453215,1,Paid Search,google,cpc,mobile,United States,2020-12-06 13:52:04.239395+00:00,2020-12-06 13:52:04.239395+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4869507.8697042084.1609081765,2020-12-06,4869507.869704208,1609081765,2,Paid Search,google,cpc,tablet,United States,2020-12-06 07:38:38.973859+00:00,2020-12-06 07:38:38.973859+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
65719817.3437970431.6675840123,2020-12-06,65719817.34379704,6675840123,1,Paid Search,google,cpc,tablet,Italy,2020-12-06 09:45:35.842989+00:00,2020-12-06 09:51:11.900820+00:00,336.057831,32,7,8,6,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
10730767.3743583319.8345662379,2020-12-06,10730767.374358332,8345662379,1,Referral,(direct),referral,desktop,Brazil,2020-12-06 13:41:34.121894+00:00,2020-12-06 13:41:34.121894+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
36406147.6366772212.4335246371,2020-12-06,36406147.63667722,4335246371,1,Referral,(direct),referral,desktop,Thailand,2020-12-06 03:25:55.368514+00:00,2020-12-06 03:33:30.456860+00:00,455.088346,28,8,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
5267617.1072696198.7188893269,2020-12-06,5267617.10726962,7188893269,1,Referral,shop.googlemerchandisestore.com,referral,desktop,India,2020-12-06 13:09:08.760870+00:00,2020-12-06 13:55:13.666193+00:00,2764.905323,12,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
5435393.7123248526.4188393899,2020-12-06,5435393.712324853,4188393899,1,Referral,(direct),referral,desktop,Canada,2020-12-06 05:18:20.803680+00:00,2020-12-06 05:36:01.976876+00:00,1061.173196,288,114,44,2,2,0,1,0.0,0,0,0,1,1,1,1,1,purchase
25863581.0690626131.7744536493,2020-12-06,25863581.069062613,7744536493,1,Referral,(direct),referral,mobile,France,2020-12-06 12:04:49.138047+00:00,2020-12-06 12:06:18.033901+00:00,88.895854,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
58751681.2860417490.8564945886,2020-12-06,58751681.28604175,8564945886,2,Referral,shop.googlemerchandisestore.com,referral,mobile,Kenya,2020-12-06 02:56:31.658554+00:00,2020-12-06 02:56:37.078482+00:00,5.419928,3,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
64729094.8835308263.2086792206,2020-12-06,64729094.883530825,2086792206,1,Referral,(direct),referral,mobile,United Kingdom,2020-12-06 23:28:16.275748+00:00,2020-12-06 23:28:36.825245+00:00,20.549497,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9131710.5097097509.6867509813,2020-12-06,9131710.509709751,6867509813,1,Referral,shop.googlemerchandisestore.com,referral,mobile,Taiwan,2020-12-06 06:22:22.964608+00:00,2020-12-06 06:22:57.771236+00:00,34.806628,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9190713.2339253381.9612074343,2020-12-06,9190713.233925335,9612074343,4,Referral,(direct),referral,mobile,India,2020-12-06 05:19:34.233082+00:00,2020-12-06 05:29:01.523279+00:00,567.290197,5,2,2,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
1717010.0372551205.425570200,2020-12-06,1717010.0372551205,425570200,1,Referral,(direct),referral,tablet,Japan,2020-12-06 17:25:05.790585+00:00,2020-12-06 17:26:37.961309+00:00,92.170724,8,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
243688149.2700810330.2931045912,2020-12-06,243688149.27008104,2931045912,7,Referral,shop.googlemerchandisestore.com,referral,tablet,Greece,2020-12-06 17:26:38.073947+00:00,2020-12-06 17:35:51.238947+00:00,553.165,9,3,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
4854848.6042615646.6899288348,2020-12-06,4854848.604261565,6899288348,1,Referral,(direct),referral,tablet,Unknown,2020-12-06 12:06:28.997734+00:00,2020-12-06 12:06:49.949150+00:00,20.951416,6,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
4869507.8697042084.5113338527,2020-12-06,4869507.869704208,5113338527,1,Referral,shop.googlemerchandisestore.com,referral,tablet,United States,2020-12-06 05:53:26.570310+00:00,2020-12-06 05:54:03.063195+00:00,36.492885,9,2,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
65719817.3437970431.5435351266,2020-12-06,65719817.34379704,5435351266,2,Referral,shop.googlemerchandisestore.com,referral,tablet,Italy,2020-12-06 14:30:56.225667+00:00,2020-12-06 14:30:56.225667+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
12580965.7434635309.6458257534,2020-12-07,12580965.74346353,6458257534,2,Direct,(direct),(none),desktop,France,2020-12-07 11:26:42.763648+00:00,2020-12-07 11:36:22.969438+00:00,580.20579,56,19,8,1,0,0,1,0.0,0,1,0,1,1,0,1,1,purchase
24555918.1606320579.9789003640,2020-12-07,24555918.160632055,9789003640,2,Direct,(direct),(none),desktop,Switzerland,2020-12-07 18:05:44.002039+00:00,2020-12-07 18:05:47.001567+00:00,2.999528,3,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
8060170.4847262224.9468308621,2020-12-07,8060170.484726222,9468308621,1,Direct,(direct),(none),desktop,Germany,2020-12-07 23:28:44.856194+00:00,2020-12-07 23:28:51.450484+00:00,6.59429,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
8082939.2649195852.4432807410,2020-12-07,8082939.264919586,4432807410,3,Direct,(direct),(none),desktop,Canada,2020-12-07 01:57:31.464779+00:00,2020-12-07 02:19:15.872495+00:00,1304.407716,16,5,2,0,0,0,1,0.0,0,1,0,1,0,0,1,1,purchase
4093705.2807878103.5135743162,2020-12-07,4093705.28078781,5135743162,1,Direct,(direct),(none),mobile,United States,2020-12-07 11:07:59.542613+00:00,2020-12-07 11:46:10.555826+00:00,2291.013213,47,14,6,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
5192863.1240553508.5485964873,2020-12-07,5192863.12405535,5485964873,1,Direct,(direct),(none),mobile,United States,2020-12-07 02:28:03.115270+00:00,2020-12-07 02:31:03.038175+00:00,179.922905,13,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
54283866.7444324410.7401344292,2020-12-07,54283866.74443244,7401344292,1,Direct,(direct),(none),mobile,India,2020-12-07 15:17:37.305136+00:00,2020-12-07 15:21:07.310637+00:00,210.005501,12,5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
66238651.1664473350.9217574935,2020-12-07,66238651.166447334,9217574935,2,Direct,(direct),(none),mobile,United States,2020-12-07 21:26:30.367484+00:00,2020-12-07 21:26:34.001786+00:00,3.634302,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
68005845.3355290189.6649084046,2020-12-07,68005845.33552901,6649084046,1,Direct,(direct),(none),mobile,South Africa,2020-12-07 19:06:12.641434+00:00,2020-12-07 19:06:15.855692+00:00,3.214258,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
7026899.7178232179.3208788881,2020-12-07,7026899.717823218,3208788881,1,Direct,(direct),(none),mobile,United States,2020-12-07 18:16:28.708288+00:00,2020-12-07 18:34:30.348011+00:00,1081.639723,66,24,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
81280855.4078304784.805994047,2020-12-07,81280855.40783048,805994047,1,Direct,(direct),(none),mobile,United States,2020-12-07 20:08:06.918822+00:00,2020-12-07 20:08:17.018603+00:00,10.099781,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2720694.8636275350.9859303124,2020-12-07,2720694.8636275353,9859303124,1,Direct,(direct),(none),tablet,Poland,2020-12-07 14:56:45.473641+00:00,2020-12-07 14:56:49.055961+00:00,3.58232,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
3033436137.3415542552.7602318947,2020-12-07,3033436137.341554,7602318947,1,Direct,(direct),(none),tablet,United States,2020-12-07 14:09:15.117191+00:00,2020-12-07 14:09:30.586259+00:00,15.469068,5,1,1,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
53411272.9126502142.6640053028,2020-12-07,53411272.91265021,6640053028,1,Direct,(direct),(none),tablet,United States,2020-12-07 08:23:57.146783+00:00,2020-12-07 08:23:59.841974+00:00,2.695191,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
6968120.7203363427.4545166865,2020-12-07,6968120.720336342,4545166865,2,Direct,(direct),(none),tablet,Ireland,2020-12-07 02:34:45.373765+00:00,2020-12-07 02:34:51.196359+00:00,5.822594,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
90303952.1031442118.7980558146,2020-12-07,90303952.1031442,7980558146,1,Direct,(direct),(none),tablet,Russia,2020-12-07 02:37:40.071668+00:00,2020-12-07 02:38:38.616472+00:00,58.544804,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
47020935.6157471075.3163483348,2020-12-07,47020935.6157471,3163483348,1,Organic Search,(direct),organic,desktop,Taiwan,2020-12-07 14:05:42.186511+00:00,2020-12-07 14:08:53.024609+00:00,190.838098,8,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,session_start
47492150.6659074797.4137051142,2020-12-07,47492150.66590748,4137051142,1,Organic Search,google,organic,desktop,United States,2020-12-07 16:29:22.027580+00:00,2020-12-07 16:30:39.478008+00:00,77.450428,17,6,2,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
6790345.4229271484.8059892408,2020-12-07,6790345.422927149,8059892408,1,Organic Search,(direct),organic,desktop,United States,2020-12-07 03:39:36.308604+00:00,2020-12-07 03:39:57.359732+00:00,21.051128,11,3,1,1,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
70439995.2988289799.8791545369,2020-12-07,70439995.29882897,8791545369,1,Organic Search,google,organic,desktop,Germany,2020-12-07 06:33:20.090405+00:00,2020-12-07 06:36:10.595704+00:00,170.505299,31,11,4,2,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
7729866.6819535376.8702815909,2020-12-07,7729866.681953537,8702815909,1,Organic Search,google,organic,desktop,United States,2020-12-07 19:45:06.753641+00:00,2020-12-07 19:47:19.583833+00:00,132.830192,16,4,1,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
7993848.1928866100.6030131574,2020-12-07,7993848.19288661,6030131574,1,Organic Search,google,organic,desktop,Hong Kong,2020-12-07 13:15:32.703184+00:00,2020-12-07 13:15:38.485301+00:00,5.782117,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
8096728.9076124834.5109444528,2020-12-07,8096728.907612483,5109444528,1,Organic Search,google,organic,desktop,India,2020-12-07 20:41:58.119851+00:00,2020-12-07 20:42:19.590345+00:00,21.470494,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
11427154.5579791857.4987874695,2020-12-07,11427154.557979183,4987874695,1,Organic Search,google,organic,mobile,United Kingdom,2020-12-07 17:41:52.476487+00:00,2020-12-07 17:41:55.454105+00:00,2.977618,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
1393211.9700628857.3950089625,2020-12-07,1393211.9700628857,3950089625,1,Organic Search,google,organic,mobile,United States,2020-12-07 08:41:30.342449+00:00,2020-12-07 08:41:34.696726+00:00,4.354277,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2073293.0770354187.2786654736,2020-12-07,2073293.0770354187,2786654736,2,Organic Search,google,organic,mobile,Taiwan,2020-12-07 09:38:35.153878+00:00,2020-12-07 09:38:42.232183+00:00,7.078305,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
2275186.1859250847.9581885674,2020-12-07,2275186.1859250846,9581885674,1,Organic Search,google,organic,mobile,United States,2020-12-07 22:11:45.855656+00:00,2020-12-07 22:11:47.497308+00:00,1.641652,4,1,0,0,0,0,1,0.0,0,0,1,0,0,0,1,1,purchase
35354815.4838436401.1470607850,2020-12-07,35354815.48384364,1470607850,1,Organic Search,google,organic,mobile,United States,2020-12-07 16:31:37.951147+00:00,2020-12-07 16:37:34.305191+00:00,356.354044,27,9,3,1,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
3977529.8195339300.268743679,2020-12-07,3977529.8195339297,268743679,1,Organic Search,google,organic,mobile,United States,2020-12-07 12:49:23.663426+00:00,2020-12-07 12:49:23.663426+00:00,0.0,3,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
4304655.7594417964.4505719022,2020-12-07,4304655.759441797,4505719022,1,Organic Search,google,organic,mobile,United States,2020-12-07 10:36:48.440534+00:00,2020-12-07 10:38:30.868241+00:00,102.427707,24,8,1,1,0,0,1,0.0,0,0,0,1,1,0,1,1,purchase
6624781.7047533102.5693040063,2020-12-07,6624781.70475331,5693040063,1,Organic Search,google,organic,mobile,India,2020-12-07 02:43:44.056859+00:00,2020-12-07 02:43:47.200358+00:00,3.143499,5,1,1,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
76075910.2939405620.4284523936,2020-12-07,76075910.29394056,4284523936,2,Organic Search,google,organic,mobile,United States,2020-12-07 06:19:41.478977+00:00,2020-12-07 06:19:41.478977+00:00,0.0,2,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
85426495.6405170664.5805872474,2020-12-07,85426495.64051707,5805872474,1,Organic Search,google,organic,mobile,United Kingdom,2020-12-07 17:11:31.356003+00:00,2020-12-07 17:14:06.304174+00:00,154.948171,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
86623634.0739930058.2927194528,2020-12-07,86623634.07399301,2927194528,1,Organic Search,google,organic,mobile,Colombia,2020-12-07 20:41:51.783719+00:00,2020-12-07 20:41:57.033147+00:00,5.249428,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
9002788.1001902751.755556883,2020-12-07,9002788.100190274,755556883,1,Organic Search,(direct),organic,mobile,Romania,2020-12-07 06:45:49.909337+00:00,2020-12-07 06:46:00.421281+00:00,10.511944,5,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
2603740.0611818916.6042490674,2020-12-07,2603740.0611818917,6042490674,1,Organic Search,google,organic,tablet,United States,2020-12-07 07:51:48.735166+00:00,2020-12-07 07:52:47.467277+00:00,58.732111,11,3,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
5288282.6443258296.1674519014,2020-12-07,5288282.64432583,1674519014,2,Organic Search,google,organic,tablet,United States,2020-12-07 18:43:00.499708+00:00,2020-12-07 18:43:00.499708+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
6122102.0976074147.7325816151,2020-12-07,6122102.097607414,7325816151,45,Organic Search,google,organic,tablet,North Macedonia,2020-12-07 07:42:16.794119+00:00,2020-12-07 07:42:16.794119+00:00,0.0,2,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
61524034.6292603827.1950284794,2020-12-07,61524034.62926038,1950284794,3,Organic Search,google,organic,tablet,Latvia,2020-12-07 20:40:11.262080+00:00,2020-12-07 20:40:15.479128+00:00,4.217048,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
7889709.8986085245.7614758618,2020-12-07,7889709.898608524,7614758618,1,Organic Search,google,organic,tablet,India,2020-12-07 07:23:45.598870+00:00,2020-12-07 07:24:12.034026+00:00,26.435156,7,2,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,purchase
79645954.2766349181.4073615486,2020-12-07,79645954.27663492,4073615486,1,Organic Search,google,organic,tablet,United States,2020-12-07 20:05:46.917823+00:00,2020-12-07 20:05:55.607424+00:00,8.689601,4,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,session_start
10859203.9638159947.2109871103,2020-12-07,10859203.963815996,2109871103,2,Other,(data deleted),(data deleted),desktop,United States,2020-12-07 02:56:31.581373+00:00,2020-12-07 02:56:36.844476+00:00,5.263103,3,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
26105642.9980893113.8042189854,2020-12-07,26105642.998089314,8042189854,10,Other,(data deleted),(data deleted),desktop,United States,2020-12-07 01:38:30.240812+00:00,2020-12-07 01:51:44.288282+00:00,794.04747,15,5,0,0,0,0,1,0.0,0,1,0,0,0,0,1,1,purchase
27054828.7974869778.180169399,2020-12-07,27054828.797486976,180169399,3,Other,(data deleted),(data deleted),desktop,Spain,2020-12-07 07:31:29.013948+00:00,2020-12-07 07:32:28.517196+00:00,59.503248,9,2,2,1,0,0,1,0.0,0,1,0,1,1,0,1,1,purchase
29736674.0622590529.8332237368,2020-12-07,29736674.062259052,8332237368,2,Other,(direct),(data deleted),desktop,Vietnam,2020-12-07 07:57:59.713785+00:00,2020-12-07 07:58:06.189327+00:00,6.475542,4,1,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,session_start
3405587696.4741926725.3484612568,2020-12-07,3405587696.4741926,3484612568,1,Other,(direct),(none),desktop,Spain,2020-12-07 13:56:45.389737+00:00,2020-12-07 14:24:36.738896+00:00,1671.349159,64,20,10,0,0,0,1,0.0,0,0,0,1,0,0,1,1,purchase
39781933.1051804238.1421886131,2020-12-07,39781933.10518043,1421886131,2,Other,(data deleted),(data deleted),desktop,United States,2020-12-07 09:36:56.775575+00:00,2020-12-07 09:37:03.092474+00:00,6.316899,4,1,0,0,0,0,1,0.0,0,1,1,0,0,0,1,1,purchase
55140327.9279206946.3975083207,2020-12-07,55140327.9279207,3975083207,1,Other,(direct),(none),desktop,Switzerland,2020-12-07 04:26:13.000632+00:00,2020-12-07 04:26:18.232127+00:00,5.231495,4,1,1,0,0,0,1,0.0,0,0,1,1,0,0,1,1,purchase
